Year,Age,Gender,Rate
1929,61,Female,0.01576
1929,62,Female,0.018318
1929,63,Female,0.020948
1929,64,Female,0.020769
1929,65,Female,0.028038
1929,66,Female,0.02783
1929,67,Female,0.02978
1929,68,Female,0.033271
1929,69,Female,0.034318
1929,70,Female,0.042648
1929,71,Female,0.040008
1929,72,Female,0.049984
1929,73,Female,0.057024
1929,74,Female,0.064195
1929,75,Female,0.071539
1929,76,Female,0.077792
1929,77,Female,0.073815
1929,78,Female,0.100391
1929,79,Female,0.102253
1929,80,Female,0.10938
1929,81,Female,0.095831
1929,82,Female,0.128279
1929,83,Female,0.132818
1929,84,Female,0.171999
1929,85,Female,0.176833
1929,86,Female,0.214331
1929,87,Female,0.223953
1929,88,Female,0.233596
1929,89,Female,0.222755
1929,90,Female,0.272855
1929,91,Female,0.283348
1929,92,Female,0.336912
1929,93,Female,0.321952
1929,94,Female,0.349348
1929,95,Female,0.35753
1929,96,Female,0.302685
1929,97,Female,0.496376
1929,98,Female,0.558724
1929,99,Female,0.725514
1929,100,Female,0.19509
1929,101,Female,0.629459
1929,102,Female,0.479425
1929,103,Female,0.794702
1929,104,Female,1.004184
1929,105,Female,0
1929,106,Female,0
1929,107,Female,0
1929,108,Female,0
1929,109,Female,0
1929,110,Female,0
1930,0,Female,0.044084
1930,1,Female,0.009048
1930,2,Female,0.003577
1930,3,Female,0.002272
1930,4,Female,0.001982
1930,5,Female,0.001606
1930,6,Female,0.001322
1930,7,Female,0.001089
1930,8,Female,0.000917
1930,9,Female,0.000827
1930,10,Female,0.000819
1930,11,Female,0.000828
1930,12,Female,0.000823
1930,13,Female,0.000831
1930,14,Female,0.000863
1930,15,Female,0.000982
1930,16,Female,0.001305
1930,17,Female,0.001376
1930,18,Female,0.001601
1930,19,Female,0.001768
1930,20,Female,0.001945
1930,21,Female,0.002483
1930,22,Female,0.002327
1930,23,Female,0.002786
1930,24,Female,0.002648
1930,25,Female,0.002712
1930,26,Female,0.003096
1930,27,Female,0.003095
1930,28,Female,0.003107
1930,29,Female,0.003128
1930,30,Female,0.003124
1930,31,Female,0.002668
1930,32,Female,0.003344
1930,33,Female,0.002792
1930,34,Female,0.003229
1930,35,Female,0.003061
1930,36,Female,0.003355
1930,37,Female,0.003427
1930,38,Female,0.0044
1930,39,Female,0.00391
1930,40,Female,0.004271
1930,41,Female,0.003879
1930,42,Female,0.005333
1930,43,Female,0.004005
1930,44,Female,0.004677
1930,45,Female,0.006181
1930,46,Female,0.005675
1930,47,Female,0.005327
1930,48,Female,0.006894
1930,49,Female,0.006612
1930,50,Female,0.006635
1930,51,Female,0.007054
1930,52,Female,0.007753
1930,53,Female,0.008615
1930,54,Female,0.009529
1930,55,Female,0.009943
1930,56,Female,0.010467
1930,57,Female,0.011428
1930,58,Female,0.011636
1930,59,Female,0.012755
1930,60,Female,0.014902
1930,61,Female,0.012526
1930,62,Female,0.017028
1930,63,Female,0.020072
1930,64,Female,0.022294
1930,65,Female,0.025366
1930,66,Female,0.023884
1930,67,Female,0.025671
1930,68,Female,0.030358
1930,69,Female,0.033176
1930,70,Female,0.037276
1930,71,Female,0.033846
1930,72,Female,0.046748
1930,73,Female,0.053242
1930,74,Female,0.056552
1930,75,Female,0.073052
1930,76,Female,0.074293
1930,77,Female,0.069507
1930,78,Female,0.087649
1930,79,Female,0.093944
1930,80,Female,0.095389
1930,81,Female,0.083968
